x,y,label,cell_type,cell_size_pixel
38.805,16.575,2,Keratin-positive tumor,548
49.72500000000001,20.475,3,Keratin-positive tumor,1236
75.075,15.405000000000001,4,Keratin-positive tumor,497
88.92000000000002,15.21,5,CD8-T,512
102.96000000000001,14.82,6,CD8-T,294
115.245,15.405000000000001,7,Keratin-positive tumor,787
156.585,17.745,8,Keratin-positive tumor,1055
171.21,15.990000000000002,9,Keratin-positive tumor,739
235.17000000000002,14.82,10,Keratin-positive tumor,478
257.985,13.65,11,DC,404
280.995,14.625,12,Keratin-positive tumor,741
295.03499999999997,12.675,13,Keratin-positive tumor,136
331.11,16.965,14,Keratin-positive tumor,1045
349.635,13.65,15,Macrophages,210
392.145,14.235,16,DC,276
445.38,13.260000000000002,18,Keratin-positive tumor,241
483.99,14.625,19,Keratin-positive tumor,584
498.81,15.21,20,CD8-T,453
507.19500000000005,13.260000000000002,21,Keratin-positive tumor,169
536.445,13.260000000000002,22,Keratin-positive tumor,198
553.4100000000001,15.990000000000002,23,Keratin-positive tumor,803
569.9850000000001,12.285,24,Keratin-positive tumor,68
587.925,13.260000000000002,25,Keratin-positive tumor,205
597.09,12.48,26,Keratin-positive tumor,87
606.45,16.185000000000002,27,Endothelial,783
641.1600000000001,15.21,28,Keratin-positive tumor,524
650.13,12.870000000000001,29,Keratin-positive tumor,102
680.1600000000001,17.355,30,Keratin-positive tumor,1026
734.955,11.895,31,Mesenchymal-like,47
744.51,13.260000000000002,32,Other immune,189
759.33,13.260000000000002,33,Other immune,133
727.74,16.965,34,Mesenchymal-like,665
765.375,13.455000000000002,35,Mesenchymal-like,128
198.705,15.405000000000001,36,Other immune,248
373.81500000000005,16.575,37,Keratin-positive tumor,663
709.995,14.43,38,CD8-T,330
358.605,14.235,39,Macrophages,254
401.505,16.185000000000002,40,Mesenchymal-like,460
568.62,15.990000000000002,41,Keratin-positive tumor,677
15.405000000000001,15.405000000000001,42,Keratin-positive tumor,405
62.595,19.89,43,Keratin-positive tumor,1334
189.54000000000002,16.575,45,Keratin-positive tumor,345
738.465,16.77,46,Keratin-positive tumor,608
628.6800000000001,16.575000000000003,47,Macrophages,288
717.7950000000001,16.380000000000003,48,Other immune,368
769.2750000000001,15.990000000000002,49,Mesenchymal-like,243
29.25,17.355,50,Keratin-positive tumor,759
347.49,15.21,51,Keratin-positive tumor,290
754.26,15.795000000000002,52,CD8-T,546
342.81,23.01,53,Keratin-positive tumor,1439
636.675,17.55,55,Macrophages,406
73.905,21.255000000000003,56,Keratin-positive tumor,660
230.49,17.94,57,Keratin-positive tumor,132
262.86,18.915,58,DC,232
622.83,18.72,59,Other immune,420
448.11,23.4,61,Keratin-positive tumor,2193
124.41,20.085,63,Macrophages,336
764.595,20.085,64,Keratin-positive tumor,230
372.84000000000003,22.035,65,Mono / Neu,338
706.095,23.400000000000002,66,Mesenchymal-like,1249
390.975,21.450000000000003,67,Keratin-positive tumor,516
96.13499999999999,24.18,69,Keratin-positive tumor,1405
174.525,24.375,70,Keratin-positive tumor,1278
187.785,20.085,71,Keratin-positive tumor,305
240.435,23.595,72,Keratin-positive tumor,1480
82.875,22.23,75,Keratin-positive tumor,403
552.4350000000001,21.840000000000003,76,Keratin-positive tumor,607
500.37,21.060000000000002,77,Macrophages,177
321.165,21.060000000000002,78,Keratin-positive tumor,955
610.935,25.740000000000002,79,Endothelial,862
714.48,22.035000000000004,80,Unidentified,325
114.27000000000001,25.155,81,Keratin-positive tumor,798
365.82000000000005,25.545,82,Keratin-positive tumor,784
772.395,20.28,83,Other immune,340
663.195,23.79,84,Mesenchymal-like,437
146.64,30.810000000000002,85,Keratin-positive tumor,1671
671.19,24.375,87,Other immune,311
734.76,25.35,88,CD8-T,279
508.95000000000005,25.740000000000002,89,DC,360
722.28,26.130000000000003,90,Other immune,414
648.375,26.715000000000003,91,Macrophages,431
125.19,27.105,92,Keratin-positive tumor,109
133.38,27.690000000000005,93,Macrophages,513
216.64499999999998,28.86,94,Keratin-positive tumor,628
261.105,31.980000000000004,95,Keratin-positive tumor,1190
384.345,29.445,96,Mono / Neu,993
421.98,33.735,97,Keratin-positive tumor,2043
586.1700000000001,31.395,98,Keratin-positive tumor,1973
771.615,28.47,99,Macrophages,232
519.2850000000001,28.470000000000002,100,Macrophages,491
627.9000000000001,31.2,101,Keratin-positive tumor,1153
119.535,29.835,102,Keratin-positive tumor,383
161.07,33.735,103,Keratin-positive tumor,1428
355.875,29.835,105,Keratin-positive tumor,381
467.025,30.810000000000002,107,Keratin-positive tumor,539
297.18,31.590000000000003,108,Keratin-positive tumor,724
603.33,29.25,109,Macrophages,307
730.2750000000001,30.615000000000002,110,Macrophages,328
777.075,30.810000000000002,111,Keratin-positive tumor,301
719.94,33.54,113,Other immune,649
131.235,34.125,114,Other immune,326
14.625,34.32,115,Keratin-positive tumor,479
22.230000000000004,32.565,116,Keratin-positive tumor,374
373.425,31.98,117,Keratin-positive tumor,206
71.95500000000001,36.27,118,Keratin-positive tumor,929
96.33,38.61,119,Keratin-positive tumor,1439
329.94,37.05,120,Macrophages,942
671.19,36.27,121,Keratin-positive tumor,547
138.45,35.1,122,Keratin-positive tumor,300
479.31000000000006,41.34,123,Keratin-positive tumor,2190
659.6850000000001,33.345,124,CD8-T,302
783.7049999999999,34.905,125,Keratin-positive tumor,246
341.44500000000005,38.61,126,Keratin-positive tumor,671
440.70000000000005,40.56,127,Keratin-positive tumor,1276
640.1850000000001,37.44,128,Keratin-positive tumor,827
408.52500000000003,35.49,130,Endothelial,574
457.86,44.265,131,Keratin-positive tumor,2397
402.285,36.660000000000004,132,Mesenchymal-like,352
546.585,39.0,133,Mono / Neu,729
614.25,37.245000000000005,134,Mesenchymal-like,433
351.39,39.0,136,Keratin-positive tumor,681
190.32,38.61,138,Macrophages,634
225.615,38.025000000000006,139,Keratin-positive tumor,431
25.155,43.68,140,Keratin-positive tumor,1976
699.27,39.78,141,Macrophages,526
376.93500000000006,47.775000000000006,142,Keratin-positive tumor,2090
392.145,42.900000000000006,143,Macrophages,782
580.3199999999999,40.95,144,Keratin-positive tumor,348
143.91,42.120000000000005,145,CD8-T,541
301.47,45.435,146,Keratin-positive tumor,1462
314.535,42.900000000000006,149,Macrophages,640
556.9200000000001,41.34,150,CD8-T,561
157.365,42.705,151,CD8-T,616
205.72500000000002,42.120000000000005,152,Mono / Neu,636
253.89,41.144999999999996,154,Unidentified,147
217.425,41.535,155,Macrophages,233
46.995000000000005,41.535,156,Keratin-positive tumor,154
180.18,46.41,157,Keratin-positive tumor,335
645.255,44.265,158,Unidentified,402
712.725,44.265,159,Macrophages,472
67.86,46.605000000000004,160,Keratin-positive tumor,893
225.81,48.165000000000006,161,Keratin-positive tumor,927
81.9,45.63,162,DC,643
119.14500000000001,45.435,163,Keratin-positive tumor,416
197.53500000000003,45.435,164,CD8-T,544
778.245,47.775,165,Keratin-positive tumor,1833
404.235,46.605000000000004,166,Macrophages,617
46.605000000000004,46.605000000000004,168,Keratin-positive tumor,175
516.36,46.215,169,Mesenchymal-like,569
359.385,52.455,170,Keratin-positive tumor,1491
568.23,45.045,171,Keratin-positive tumor,526
135.72,49.92,172,Keratin-positive tumor,1220
183.885,47.58,173,Macrophages,410
441.87,49.53,174,Keratin-positive tumor,462
586.95,48.55500000000001,175,Macrophages,194
