x,y,label,cell_type,cell_size_pixel
144.10500000000002,13.455000000000002,2,Keratin-positive tumor,194
333.45,13.065000000000001,3,Mesenchymal-like,130
450.255,12.870000000000001,4,Mesenchymal-like,154
494.32500000000005,14.04,5,Keratin-positive tumor,228
509.34000000000003,13.844999999999999,6,Macrophages,359
548.145,13.844999999999999,7,DC / Mono,256
577.98,14.04,8,Mesenchymal-like,383
717.6,13.065000000000001,11,Mesenchymal-like,123
489.255,16.965,12,Keratin-positive tumor,698
527.085,15.015,13,Keratin-positive tumor,403
712.335,14.235,14,Mesenchymal-like,224
78.58500000000001,16.575,15,Mesenchymal-like,488
376.935,16.965,16,Mesenchymal-like,553
565.89,15.990000000000002,17,Keratin-positive tumor,666
722.865,17.745,19,Mesenchymal-like,465
212.16000000000003,16.380000000000003,20,Keratin-positive tumor,204
308.1,17.94,21,Unidentified,447
586.56,18.525000000000002,22,Mesenchymal-like,560
206.895,22.035,23,Keratin-positive tumor,861
301.86,20.085,24,Mesenchymal-like,816
172.38,20.67,25,Mesenchymal-like,415
405.99,20.475,26,Mesenchymal-like,263
272.41499999999996,22.23,27,Mesenchymal-like,113
393.51,24.18,28,Keratin-positive tumor,650
74.49000000000001,22.815,29,Mesenchymal-like,742
182.52,23.595,30,Mesenchymal-like,505
413.595,23.985,31,DC / Mono,503
421.98,21.645000000000003,32,Mesenchymal-like,202
417.885,21.450000000000003,33,Mesenchymal-like,140
517.335,24.765,34,Keratin-positive tumor,581
522.7950000000001,24.57,35,Keratin-positive tumor,346
146.055,25.545,36,Keratin-positive tumor,238
539.3700000000001,25.545,38,Keratin-positive tumor,522
217.23000000000002,25.545,39,Keratin-positive tumor,347
255.645,24.765,40,Mesenchymal-like,259
566.085,27.494999999999997,41,Macrophages,825
140.79000000000002,29.055,42,Keratin-positive tumor,563
532.5450000000001,26.91,43,Keratin-positive tumor,778
549.51,26.715,44,Keratin-positive tumor,625
390.19500000000005,29.445,45,Mesenchymal-like,745
590.07,28.470000000000002,46,Unidentified,267
176.47500000000002,29.835,47,Mesenchymal-like,416
213.13500000000002,31.200000000000003,48,Keratin-positive tumor,250
583.05,30.225,49,B,546
421.785,31.005000000000003,50,Keratin-positive tumor,596
616.395,31.395000000000003,51,CD8-T,517
191.49,31.979999999999997,52,Keratin-positive tumor,610
450.645,31.005,53,Mesenchymal-like,111
220.74,32.955,54,Keratin-positive tumor,319
229.90500000000003,31.785000000000004,56,Keratin-positive tumor,461
254.67000000000002,31.2,57,Mesenchymal-like,647
632.19,34.515,58,Macrophages,545
443.04,33.345,59,Mesenchymal-like,529
573.885,34.515,60,Keratin-positive tumor,549
211.38,39.195,61,Keratin-positive tumor,865
622.05,34.515,62,DC / Mono,59
480.28499999999997,36.27,63,Keratin-positive tumor,583
624.78,35.1,64,DC / Mono,778
435.63,35.49,65,Keratin-positive tumor,250
419.25,38.805,66,Keratin-positive tumor,541
527.085,41.34,67,Keratin-positive tumor,1465
227.37,39.39,68,Keratin-positive tumor,97
745.6800000000001,39.975,69,Mesenchymal-like,698
318.63,39.585,70,Unidentified,486
132.99,40.95,71,Keratin-positive tumor,147
221.325,42.705,72,Keratin-positive tumor,431
387.65999999999997,40.365,73,DC / Mono,350
540.1500000000001,41.730000000000004,74,Keratin-positive tumor,387
411.255,40.56,75,Keratin-positive tumor,908
396.24,41.925,76,Keratin-positive tumor,380
102.57,43.875,77,Mesenchymal-like,159
508.17,44.85,78,Keratin-positive tumor,560
640.185,44.265,79,Keratin-positive tumor,730
95.55000000000001,45.24,80,Mesenchymal-like,560
248.04000000000002,46.215,82,Keratin-positive tumor,211
391.755,46.995000000000005,83,Macrophages,435
141.57,44.265,84,Keratin-positive tumor,606
500.37,46.605000000000004,86,Keratin-positive tumor,233
260.13,47.97,88,Keratin-positive tumor,562
619.5150000000001,47.775,89,CD3-T,416
153.46500000000003,49.14,90,Keratin-positive tumor,694
550.095,45.825,91,Keratin-positive tumor,547
171.015,48.75,93,Mesenchymal-like,345
211.185,50.894999999999996,94,Keratin-positive tumor,882
492.18000000000006,47.19,95,DC / Mono,710
243.36,47.775000000000006,97,Keratin-positive tumor,670
186.225,53.235,98,Keratin-positive tumor,781
104.715,50.114999999999995,99,Mesenchymal-like,90
631.2149999999999,50.31,100,Macrophages,225
99.06,52.845,101,Keratin-positive tumor,284
571.155,51.870000000000005,102,Macrophages,270
281.19,53.235,103,Keratin-positive tumor,226
256.425,54.405,104,Keratin-positive tumor,366
273.975,57.72,105,Keratin-positive tumor,1109
261.495,54.21000000000001,106,Macrophages,131
575.4449999999999,55.575,107,Unidentified,221
94.965,55.575,108,Keratin-positive tumor,308
242.57999999999998,54.99,109,Macrophages,104
407.355,58.695,110,Keratin-positive tumor,743
414.375,56.550000000000004,111,Keratin-positive tumor,345
343.395,58.89,112,Tumor,334
335.985,58.89,114,Mesenchymal-like,430
422.37,58.11,115,Keratin-positive tumor,295
227.37,58.69500000000001,116,Keratin-positive tumor,164
497.25,60.644999999999996,117,Mesenchymal-like,636
222.495,61.620000000000005,118,Keratin-positive tumor,480
246.48000000000002,59.67,119,Mesenchymal-like,319
303.225,61.620000000000005,120,Mesenchymal-like,495
215.28,62.790000000000006,121,Keratin-positive tumor,542
239.46,58.89,122,Mesenchymal-like,195
320.97,63.765,123,Keratin-positive tumor,1092
515.97,60.84,124,Macrophages,355
108.03,62.595,125,Keratin-positive tumor,1064
261.105,62.985,126,Keratin-positive tumor,565
136.305,62.595,128,Mesenchymal-like,257
508.365,65.715,129,Keratin-positive tumor,682
602.55,65.13,130,Mesenchymal-like,557
236.535,64.155,131,Mesenchymal-like,450
340.08000000000004,67.86000000000001,132,Mesenchymal-like,641
775.5150000000001,63.18,133,Mesenchymal-like,227
768.885,64.935,134,Mesenchymal-like,526
199.68,69.61500000000001,135,Keratin-positive tumor,1014
393.31500000000005,67.86000000000001,136,Keratin-positive tumor,624
289.575,65.91,137,Keratin-positive tumor,392
279.82500000000005,70.59,138,Keratin-positive tumor,780
404.625,67.275,139,Keratin-positive tumor,430
462.345,69.03,142,Mesenchymal-like,364
514.8,67.275,143,Mesenchymal-like,159
246.09,67.275,145,Mesenchymal-like,467
413.20500000000004,69.22500000000001,146,Keratin-positive tumor,331
470.535,68.055,147,Mesenchymal-like,570
372.45000000000005,67.86000000000001,148,Other immune,249
455.91,71.37,149,Macrophages,684
95.355,70.97999999999999,150,Keratin-positive tumor,946
752.895,69.61500000000001,151,Mesenchymal-like,403
255.64500000000004,68.64,152,Keratin-positive tumor,273
366.795,71.955,153,Mesenchymal-like,701
44.655,70.785,154,Mesenchymal-like,483
549.12,70.785,155,Keratin-positive tumor,574
185.835,71.175,156,Mesenchymal-like,224
274.365,74.88,157,Keratin-positive tumor,857
426.27,73.905,158,Keratin-positive tumor,1026
160.485,75.465,159,Macrophages,730
