x,y,label,cell_type,cell_size_pixel
39.0,14.235,2,Keratin-positive tumor,197
59.085,13.65,3,Macrophages,269
70.2,15.600000000000001,4,Keratin-positive tumor,576
101.01,13.260000000000002,5,Keratin-positive tumor,238
119.92500000000001,13.260000000000002,6,Keratin-positive tumor,188
128.31,14.04,7,Keratin-positive tumor,231
136.5,12.48,8,Keratin-positive tumor,98
161.46,18.135,9,Keratin-positive tumor,1173
173.94,12.870000000000001,10,Keratin-positive tumor,175
182.71500000000003,12.675,11,Keratin-positive tumor,118
193.245,13.844999999999999,12,Keratin-positive tumor,338
208.26,13.260000000000002,13,Keratin-positive tumor,291
220.54500000000002,13.844999999999999,14,Keratin-positive tumor,195
235.755,12.48,15,Keratin-positive tumor,114
285.09000000000003,12.48,16,Macrophages,128
301.08000000000004,14.235,17,Macrophages,289
312.19500000000005,15.015,18,Macrophages,436
331.695,17.745,19,Keratin-positive tumor,1147
354.70500000000004,14.82,20,Keratin-positive tumor,464
372.45000000000005,12.09,21,Keratin-positive tumor,101
384.15000000000003,12.870000000000001,22,Macrophages,152
431.535,15.405000000000001,23,Keratin-positive tumor,626
453.375,16.38,24,Keratin-positive tumor,850
485.355,15.21,25,Keratin-positive tumor,527
495.885,12.675,26,Keratin-positive tumor,141
540.54,13.260000000000002,27,Macrophages,163
549.12,12.48,28,DC / Mono,94
563.355,15.600000000000001,29,Keratin-positive tumor,598
620.8800000000001,13.455000000000002,30,Macrophages,239
649.35,14.235,31,Keratin-positive tumor,429
678.6,16.38,32,Keratin-positive tumor,661
690.105,14.04,33,Keratin-positive tumor,306
710.5799999999999,13.455000000000002,34,Mono / Neu,371
744.9000000000001,17.745,35,Keratin-positive tumor,1121
772.0050000000001,13.455000000000002,36,Other immune,281
757.3800000000001,14.82,37,Keratin-positive tumor,435
51.675,14.625,38,Macrophages,227
262.08000000000004,15.21,40,Mono / Neu,436
214.5,15.015,41,Keratin-positive tumor,143
504.65999999999997,15.990000000000002,42,Keratin-positive tumor,585
631.8,14.235,43,Macrophages,284
394.29,16.77,45,Keratin-positive tumor,830
417.105,16.77,46,Macrophages,559
45.435,15.600000000000001,47,Keratin-positive tumor,278
585.3900000000001,19.89,48,Keratin-positive tumor,1279
228.15,16.77,49,Keratin-positive tumor,533
372.06000000000006,18.33,50,Keratin-positive tumor,861
545.8050000000001,15.6,51,CD8-T,196
83.85,18.915,52,Keratin-positive tumor,1043
671.19,22.035,53,Keratin-positive tumor,1770
723.45,18.525,54,Keratin-positive tumor,900
466.635,16.185000000000002,56,Keratin-positive tumor,486
592.995,17.16,57,Keratin-positive tumor,382
179.79000000000002,19.5,58,Keratin-positive tumor,1081
271.44000000000005,21.060000000000002,59,Keratin-positive tumor,1264
138.84,20.475,60,Keratin-positive tumor,888
615.4200000000001,17.55,61,Endothelial,345
121.29,21.450000000000003,62,Keratin-positive tumor,932
129.09,19.11,63,Keratin-positive tumor,319
307.125,17.939999999999998,64,CD8-T,230
494.90999999999997,20.67,65,Keratin-positive tumor,904
554.775,17.745,66,Keratin-positive tumor,360
37.83,23.205000000000002,67,Keratin-positive tumor,1034
196.95,20.865000000000002,68,Keratin-positive tumor,855
774.9300000000001,19.305,69,Macrophages,415
287.43,18.525,70,Macrophages,419
342.81000000000006,19.5,71,Keratin-positive tumor,459
440.70000000000005,20.085,72,Keratin-positive tumor,602
352.365,19.695,73,Keratin-positive tumor,386
478.92,18.525,74,Keratin-positive tumor,102
515.58,22.425,76,Keratin-positive tumor,1126
707.655,20.67,77,Keratin-positive tumor,491
653.25,17.94,78,Keratin-positive tumor,415
698.8800000000001,21.060000000000002,79,Macrophages,497
107.83500000000001,23.595,80,Keratin-positive tumor,1907
220.935,23.595,81,Keratin-positive tumor,1132
600.99,21.255000000000003,83,Mono / Neu,518
18.525000000000002,26.520000000000003,84,Keratin-positive tumor,1569
66.69,23.009999999999998,85,Keratin-positive tumor,778
254.28000000000003,21.060000000000002,86,Keratin-positive tumor,459
403.26,25.35,88,Keratin-positive tumor,1336
243.36,22.815,89,Keratin-positive tumor,586
320.97,23.595,90,Macrophages,723
362.505,23.205,92,Keratin-positive tumor,717
294.06000000000006,23.4,93,Macrophages,532
561.015,21.060000000000002,94,DC / Mono,146
642.3299999999999,22.23,95,Keratin-positive tumor,388
759.5250000000001,24.18,96,Keratin-positive tumor,501
550.875,25.935,97,Keratin-positive tumor,1296
94.575,24.375,98,Keratin-positive tumor,236
475.995,28.080000000000002,99,Keratin-positive tumor,1724
188.37,25.935000000000002,100,Keratin-positive tumor,513
527.6700000000001,25.545,102,Keratin-positive tumor,691
622.2450000000001,22.815,103,CD3-T,206
781.95,27.689999999999998,106,Macrophages,641
536.25,27.885,108,Keratin-positive tumor,861
298.35,26.91,109,Macrophages,192
310.245,27.104999999999997,110,Macrophages,696
350.22,26.130000000000003,111,Mono / Neu,176
156.78,26.130000000000003,112,Keratin-positive tumor,440
376.935,28.275,113,Keratin-positive tumor,460
683.865,25.740000000000002,114,Keratin-positive tumor,228
767.7149999999999,26.715,115,Keratin-positive tumor,347
256.23,28.665,116,Macrophages,419
454.35,27.495,117,CD8-T,493
