x,y,label,cell_type,cell_size_pixel
61.62,13.065000000000001,2,Keratin-positive tumor,146
74.49000000000001,12.09,3,CD3-T,102
83.265,11.895,4,Keratin-positive tumor,43
105.69,14.04,5,Keratin-positive tumor,211
148.395,14.235,6,B,177
154.635,13.260000000000002,7,CD3-T,159
179.4,13.065000000000001,8,CD4-T,169
192.85500000000002,14.04,9,Keratin-positive tumor,422
218.20499999999998,15.21,10,Keratin-positive tumor,383
243.555,14.82,11,B,460
258.765,13.455000000000002,12,Keratin-positive tumor,168
277.485,14.235,13,B,441
299.52,15.21,14,Keratin-positive tumor,426
309.65999999999997,17.55,15,B,475
327.015,14.82,16,Keratin-positive tumor,432
376.545,12.285,17,Keratin-positive tumor,100
391.755,14.82,18,Keratin-positive tumor,599
407.16,13.65,19,Keratin-positive tumor,316
424.71000000000004,12.09,20,Keratin-positive tumor,116
436.995,15.015,21,B,482
446.16,16.575,22,Keratin-positive tumor,576
461.37,12.675,23,DC / Mono,99
468.78,13.455000000000002,24,Keratin-positive tumor,210
481.06500000000005,13.065000000000001,25,Keratin-positive tumor,183
501.93,13.065000000000001,26,Unidentified,104
524.1600000000001,11.895,27,Macrophages,66
552.4350000000001,14.82,28,Macrophages,390
592.02,13.65,29,Keratin-positive tumor,306
625.95,14.625,30,Keratin-positive tumor,444
757.185,15.990000000000002,31,Keratin-positive tumor,595
290.745,17.745,32,Keratin-positive tumor,678
317.07,16.575,33,Unidentified,477
454.15500000000003,14.43,34,Keratin-positive tumor,236
124.995,15.795000000000002,35,B,588
230.685,15.21,36,Keratin-positive tumor,569
253.11,14.43,38,Keratin-positive tumor,248
207.675,17.745,40,Keratin-positive tumor,1061
358.995,17.355,41,CD3-T,885
602.55,15.405000000000001,42,Keratin-positive tumor,466
611.325,15.990000000000002,43,Keratin-positive tumor,368
111.345,14.625,44,CD8-T,201
487.69500000000005,16.575,45,Keratin-positive tumor,407
541.3199999999999,15.990000000000002,46,Other immune,458
167.7,14.235,47,Keratin-positive tumor,194
142.74,14.43,48,CD3-T,212
714.87,17.94,51,Keratin-positive tumor,966
49.725,17.94,54,Keratin-positive tumor,909
423.93,17.55,55,Keratin-positive tumor,615
662.8050000000001,16.575,56,Keratin-positive tumor,467
76.245,16.380000000000003,57,Keratin-positive tumor,464
87.75,19.695,58,Macrophages,971
691.86,19.11,59,Keratin-positive tumor,882
506.805,17.94,61,Keratin-positive tumor,435
525.3299999999999,17.94,62,DC / Mono,389
771.03,15.405000000000001,63,Macrophages,457
116.61000000000001,18.525,64,Endothelial,551
376.35,20.475,65,DC / Mono,1171
670.9950000000001,16.965000000000003,67,Keratin-positive tumor,287
535.275,16.965000000000003,69,CD3-T,302
156.78,21.645000000000003,71,Keratin-positive tumor,939
493.935,18.525,72,DC / Mono,352
138.45,20.67,73,Keratin-positive tumor,704
254.28,22.23,74,Keratin-positive tumor,671
280.41,21.450000000000003,75,Keratin-positive tumor,1019
340.47,18.33,77,Keratin-positive tumor,378
466.44,20.085,78,Keratin-positive tumor,558
593.5799999999999,18.915,79,Keratin-positive tumor,263
146.25,19.11,80,Macrophages,197
320.97,20.085,81,Keratin-positive tumor,364
58.11,22.23,82,Keratin-positive tumor,565
66.30000000000001,22.815,83,Keratin-positive tumor,897
234.585,19.305,84,Keratin-positive tumor,228
304.005,19.695,85,Other immune,257
195.39,22.619999999999997,86,Keratin-positive tumor,884
453.375,25.935000000000002,87,CD3-T,1343
500.175,21.45,88,Keratin-positive tumor,593
628.29,22.425,89,Keratin-positive tumor,560
701.22,20.475,90,Keratin-positive tumor,350
223.275,23.4,91,CD8-T,817
