x,y,label,cell_type,cell_size_pixel
21.645,14.235,2,CD8-T,117
33.540000000000006,12.675,3,Other immune,91
47.97,12.48,4,DC / Mono,107
58.89,13.844999999999999,5,CD3-T,292
66.495,13.455000000000002,6,B,153
72.735,13.455000000000002,7,B,151
92.235,12.870000000000001,8,B,147
128.505,15.015,9,NK,508
136.89,12.870000000000001,10,Keratin-positive tumor,70
153.465,14.625,11,Keratin-positive tumor,395
165.945,12.675,12,DC / Mono,133
175.305,15.600000000000001,13,CD8-T,444
184.275,15.405000000000001,14,B,389
198.12,14.625,15,B,293
205.335,14.235,16,DC / Mono,252
224.25,12.870000000000001,17,Tumor,131
233.805,18.720000000000002,18,Keratin-positive tumor,1298
241.995,13.065000000000001,19,Keratin-positive tumor,136
250.77,13.260000000000002,20,Keratin-positive tumor,195
314.73,13.65,22,Keratin-positive tumor,318
342.42,14.625,23,Keratin-positive tumor,304
354.51,12.48,24,Keratin-positive tumor,112
371.28000000000003,12.285,25,Other immune,65
386.49,13.260000000000002,26,B,194
393.70500000000004,13.260000000000002,27,CD4-T,168
406.18500000000006,12.870000000000001,28,CD3-T,93
411.645,12.285,29,CD8-T,90
420.81000000000006,13.455000000000002,30,CD8-T,246
431.34000000000003,14.82,31,CD8-T,326
442.845,14.235,32,Other immune,321
459.03000000000003,14.82,33,Mesenchymal-like,473
469.56000000000006,14.43,34,Other immune,289
487.5,13.455000000000002,35,Keratin-positive tumor,333
510.12,13.844999999999999,36,Macrophages,366
545.415,14.04,37,DC / Mono,323
555.945,14.235,38,Macrophages,276
565.3050000000001,15.600000000000001,39,Macrophages,470
577.59,13.455000000000002,40,B,218
587.145,13.260000000000002,41,Macrophages,175
616.5899999999999,15.405000000000001,42,Keratin-positive tumor,447
643.3050000000001,13.455000000000002,43,Keratin-positive tumor,178
689.325,15.21,44,Mesenchymal-like,384
705.1200000000001,15.795000000000002,45,Other immune,382
714.48,13.065000000000001,46,Mesenchymal-like,178
750.165,12.675,47,Keratin-positive tumor,179
761.6700000000001,12.09,48,Keratin-positive tumor,57
16.38,15.405000000000001,49,Endothelial,426
82.875,17.355,50,Endothelial,732
114.855,14.04,51,NK,189
213.91500000000002,15.990000000000002,52,Other immune,470
402.285,15.405000000000001,54,B,406
634.335,18.330000000000002,55,Keratin-positive tumor,891
696.9300000000001,13.844999999999999,56,Other immune,242
681.915,14.625,57,Macrophages,169
191.10000000000002,15.990000000000002,58,CD4-T,422
277.485,17.55,59,Keratin-positive tumor,1074
367.96500000000003,15.015,60,Keratin-positive tumor,369
40.365,18.135,61,DC / Mono,705
96.33000000000001,15.990000000000002,62,B,496
141.76500000000001,15.21,63,Keratin-positive tumor,348
292.5,17.55,64,Keratin-positive tumor,783
334.23,19.5,65,Keratin-positive tumor,833
377.32500000000005,15.990000000000002,66,Other immune,547
105.495,16.575,67,CD4-T,572
717.405,15.990000000000002,70,Mesenchymal-like,126
257.20500000000004,19.305,71,Keratin-positive tumor,1213
317.85,21.84,72,Keratin-positive tumor,1849
351.19500000000005,15.989999999999998,73,Keratin-positive tumor,121
523.3800000000001,17.55,74,CD4-T,554
741.195,18.134999999999998,75,Keratin-positive tumor,625
766.5450000000001,17.939999999999998,76,Keratin-positive tumor,732
28.665,16.575,77,CD8-T,478
168.09,16.965000000000003,78,Other immune,331
356.46000000000004,17.745,79,Keratin-positive tumor,588
675.2850000000001,15.795000000000002,80,Keratin-positive tumor,409
51.09,15.795000000000002,81,Macrophages,443
157.56,17.94,82,DC / Mono,638
415.545,17.55,83,CD8-T,502
436.995,17.16,84,CD8-T,233
70.005,17.55,85,CD4-T,171
304.59000000000003,17.355,86,Keratin-positive tumor,250
444.40500000000003,19.305,87,CD8-T,401
668.655,19.305,88,Keratin-positive tumor,800
753.2850000000001,21.645,89,Keratin-positive tumor,1212
710.7750000000001,17.355,92,Mesenchymal-like,222
119.14500000000001,18.720000000000002,93,NK,425
387.075,19.5,95,Keratin-positive tumor,344
394.485,17.94,96,B,193
653.6400000000001,21.450000000000003,98,Keratin-positive tumor,1142
723.84,17.94,99,Keratin-positive tumor,318
409.30500000000006,17.55,100,CD3-T,59
134.55,21.255000000000003,102,Tregs,603
424.71000000000004,18.72,103,CD4-T,199
77.22,20.865000000000002,104,B,460
245.70000000000002,18.915,106,Keratin-positive tumor,332
572.715,19.305,107,Macrophages,459
12.48,20.865000000000002,108,DC / Mono,91
451.62,20.28,109,Macrophages,313
582.6600000000001,22.23,110,Mesenchymal-like,899
