x,y,label,cell_type,cell_size_pixel
95.16,13.455000000000002,2,Keratin-positive tumor,289
148.005,13.065000000000001,3,Keratin-positive tumor,127
167.895,15.405000000000001,4,Keratin-positive tumor,654
187.78500000000003,12.285,5,Keratin-positive tumor,46
222.10500000000002,13.065000000000001,6,Mesenchymal-like,173
277.095,17.355,7,Keratin-positive tumor,739
286.845,13.260000000000002,8,Keratin-positive tumor,209
297.18,14.235,9,Keratin-positive tumor,339
326.82000000000005,13.065000000000001,10,Keratin-positive tumor,155
378.69,15.405000000000001,11,Keratin-positive tumor,480
405.405,14.43,12,Mono / Neu,337
420.03,13.065000000000001,13,Mono / Neu,234
474.82500000000005,12.675,14,Keratin-positive tumor,188
528.2550000000001,12.09,15,Keratin-positive tumor,79
536.4449999999999,13.844999999999999,16,Keratin-positive tumor,228
545.8050000000001,13.260000000000002,17,Keratin-positive tumor,214
591.0450000000001,13.065000000000001,18,Keratin-positive tumor,189
620.685,13.65,19,Keratin-positive tumor,259
634.53,12.870000000000001,20,Keratin-positive tumor,173
649.74,13.65,21,Keratin-positive tumor,225
680.94,14.625,22,Mesenchymal-like,361
505.245,17.94,23,Keratin-positive tumor,1101
106.08000000000001,19.5,24,Keratin-positive tumor,779
153.85500000000002,16.965,25,Keratin-positive tumor,733
438.165,15.015,26,Keratin-positive tumor,433
597.8700000000001,18.135,27,Keratin-positive tumor,1106
115.83000000000001,15.600000000000001,28,Keratin-positive tumor,456
183.495,16.38,29,Keratin-positive tumor,508
688.74,16.185000000000002,30,Mesenchymal-like,487
698.88,17.94,31,Keratin-positive tumor,736
769.2750000000001,14.82,32,Keratin-positive tumor,126
360.555,14.040000000000001,33,Endothelial,57
609.765,18.720000000000002,34,Keratin-positive tumor,717
657.9300000000001,16.77,35,Keratin-positive tumor,563
714.09,15.795,36,Mesenchymal-like,250
252.33000000000004,16.185000000000002,37,Keratin-positive tumor,580
477.36,16.965000000000003,38,Keratin-positive tumor,465
553.995,18.525,39,Keratin-positive tumor,931
219.96,19.11,40,Keratin-positive tumor,489
572.52,18.915,41,Keratin-positive tumor,805
528.255,18.72,42,Keratin-positive tumor,549
363.09000000000003,15.99,43,Mesenchymal-like,220
536.4449999999999,18.72,44,Keratin-positive tumor,317
211.965,18.134999999999998,45,Mesenchymal-like,257
451.425,20.475,46,Macrophages,551
491.79,19.695,47,Keratin-positive tumor,428
375.57000000000005,20.865000000000002,48,Keratin-positive tumor,644
114.27000000000001,26.325000000000003,49,Keratin-positive tumor,782
344.565,19.695,50,Keratin-positive tumor,504
122.46000000000001,23.595,51,Keratin-positive tumor,703
234.39,21.45,52,Keratin-positive tumor,468
768.105,20.475,53,Keratin-positive tumor,209
298.935,24.765,54,Keratin-positive tumor,777
211.77,24.57,55,Mesenchymal-like,194
252.72000000000003,25.740000000000002,56,Keratin-positive tumor,710
404.82,23.009999999999998,57,Mesenchymal-like,426
157.17000000000002,24.765,58,Keratin-positive tumor,682
203.775,23.79,59,Keratin-positive tumor,440
143.13,23.985,60,Keratin-positive tumor,662
495.69000000000005,26.52,61,Keratin-positive tumor,947
513.24,24.375,62,Keratin-positive tumor,527
325.45500000000004,22.814999999999998,63,Mesenchymal-like,273
708.0450000000001,25.35,64,Keratin-positive tumor,559
178.815,26.325000000000003,66,Keratin-positive tumor,994
747.825,25.740000000000002,67,Keratin-positive tumor,292
284.505,30.03,68,Keratin-positive tumor,964
398.19000000000005,29.445,69,Keratin-positive tumor,689
480.285,28.86,70,Keratin-positive tumor,851
65.325,24.765,71,Mesenchymal-like,248
312.19500000000005,21.84,72,Keratin-positive tumor,695
765.7650000000001,25.155,73,Keratin-positive tumor,225
534.105,30.42,74,Keratin-positive tumor,1184
192.27,25.740000000000002,75,Keratin-positive tumor,424
615.225,27.69,76,Keratin-positive tumor,587
629.85,26.325000000000003,77,Keratin-positive tumor,385
384.15,29.25,78,Mesenchymal-like,695
244.92000000000002,28.47,79,Keratin-positive tumor,375
655.98,27.105,81,Keratin-positive tumor,180
359.97,29.835,83,Mesenchymal-like,422
558.87,28.860000000000003,84,Keratin-positive tumor,281
648.96,28.47,85,Keratin-positive tumor,134
719.94,30.225,86,Keratin-positive tumor,342
679.965,33.345,87,Mesenchymal-like,836
