x,y,label,cell_type,cell_size_pixel
84.045,13.455000000000002,2,CD8-T,238
92.235,12.285,3,Macrophages,61
102.18,16.77,4,Other immune,494
120.51,16.965,5,Macrophages,784
135.72,17.745,6,Keratin-positive tumor,1146
147.42000000000002,12.48,7,Keratin-positive tumor,82
197.53500000000003,15.600000000000001,8,Keratin-positive tumor,652
218.01,14.43,9,Keratin-positive tumor,588
241.02,12.48,10,Keratin-positive tumor,95
259.155,15.21,11,Keratin-positive tumor,310
264.615,13.455000000000002,12,Tumor,146
282.555,14.43,13,Keratin-positive tumor,448
316.68,15.990000000000002,14,Macrophages,746
356.07,12.675,15,Mono / Neu,162
374.01,14.04,16,Other immune,438
385.515,15.405000000000001,17,Endothelial,419
392.145,13.260000000000002,18,Mesenchymal-like,114
400.33500000000004,15.21,19,Macrophages,613
417.3,13.844999999999999,20,Mesenchymal-like,273
431.34000000000003,12.48,21,Mono / Neu,83
439.14,12.285,22,Macrophages,127
450.45000000000005,13.260000000000002,23,CD8-T,316
462.735,13.844999999999999,24,Macrophages,333
474.24,12.48,25,Mono / Neu,106
483.21000000000004,14.43,26,Macrophages,301
529.23,15.21,27,CD8-T,380
538.395,12.870000000000001,28,Endothelial,158
548.34,14.625,29,Keratin-positive tumor,352
561.405,15.405000000000001,30,CD4-T,482
616.2,15.015,32,Keratin-positive tumor,748
630.825,14.235,33,CD8-T,301
643.8900000000001,13.260000000000002,34,Keratin-positive tumor,263
653.4449999999999,12.48,35,Keratin-positive tumor,90
668.2650000000001,16.965,36,Keratin-positive tumor,794
684.645,15.600000000000001,37,Keratin-positive tumor,775
699.075,14.625,38,Keratin-positive tumor,435
727.9350000000001,13.844999999999999,39,Keratin-positive tumor,472
743.5350000000001,12.870000000000001,40,Keratin-positive tumor,225
572.715,15.21,41,CD4-T,459
44.265,16.575,42,Macrophages,683
247.065,16.38,43,Keratin-positive tumor,643
509.34000000000003,14.82,44,Macrophages,218
179.59500000000003,15.990000000000002,46,Keratin-positive tumor,446
292.5,16.575,47,Other immune,659
708.435,13.260000000000002,48,Keratin-positive tumor,120
156.0,15.405000000000001,49,Keratin-positive tumor,521
330.525,15.21,51,Mesenchymal-like,431
520.845,15.990000000000002,52,CD3-T,504
587.34,17.16,53,Keratin-positive tumor,584
111.15,14.82,54,Other immune,243
270.66,16.38,56,Keratin-positive tumor,616
504.07500000000005,15.600000000000001,57,DC / Mono,365
582.27,17.355,58,Macrophages,435
31.785,15.21,59,Macrophages,126
492.18,16.965,60,Macrophages,532
601.77,15.795000000000002,61,Keratin-positive tumor,411
27.884999999999998,15.405000000000001,62,Macrophages,84
412.23,16.965,63,Endothelial,561
712.9200000000001,17.16,65,Keratin-positive tumor,672
95.16,18.525,66,Macrophages,559
555.165,15.795,67,Keratin-positive tumor,221
514.995,15.795,68,CD8-T,168
752.895,15.99,69,Keratin-positive tumor,287
437.97,21.255,71,Endothelial,1126
538.5899999999999,17.355,72,CD8-T,284
596.895,18.915,73,Keratin-positive tumor,469
171.79500000000002,18.134999999999998,74,Keratin-positive tumor,434
353.535,18.525000000000002,75,Keratin-positive tumor,659
187.98000000000002,18.72,76,Keratin-positive tumor,567
204.75,20.085,77,Keratin-positive tumor,317
446.94,18.915,79,DC / Mono,284
454.545,19.695,80,Macrophages,393
647.4000000000001,23.4,82,Keratin-positive tumor,1511
723.2550000000001,18.72,83,Keratin-positive tumor,134
473.65500000000003,18.915,84,Macrophages,484
85.41,19.89,85,Mono / Neu,484
731.6400000000001,24.765,88,Keratin-positive tumor,1393
745.29,22.425,89,Keratin-positive tumor,1210
38.22,21.450000000000003,90,Macrophages,708
106.86000000000001,20.67,91,CD8-T,263
224.445,21.84,92,Keratin-positive tumor,733
302.64,19.5,93,CD8-T,793
658.32,16.770000000000003,94,Keratin-positive tumor,262
367.38,22.815,96,Tregs,846
374.01,21.645,97,Other immune,438
238.875,22.425,98,Keratin-positive tumor,882
278.655,19.695,99,Other immune,275
700.245,21.645,100,Keratin-positive tumor,504
707.0699999999999,19.11,101,Keratin-positive tumor,143
70.98,24.18,102,Macrophages,1086
256.62,20.67,103,Macrophages,278
148.98000000000002,23.4,107,Keratin-positive tumor,1289
247.845,22.62,108,Mono / Neu,285
390.975,20.475,109,CD4-T,371
551.07,25.545,111,Keratin-positive tumor,1122
689.325,22.815,113,Keratin-positive tumor,683
55.965,22.619999999999997,114,Macrophages,204
216.45,22.815,115,Keratin-positive tumor,604
381.81,20.67,116,CD4-T,252
534.3,23.009999999999998,117,CD8-T,576
420.225,24.18,119,Tregs,679
505.245,22.035,120,Macrophages,673
562.77,24.375,121,Keratin-positive tumor,699
404.04,22.035000000000004,122,Macrophages,463
517.725,21.645,123,CD8-T,258
615.4200000000001,24.57,125,Keratin-positive tumor,1212
114.465,23.009999999999998,127,Mono / Neu,395
183.10500000000002,24.96,128,Keratin-positive tumor,419
199.095,24.18,129,CD8-T,310
343.005,25.155,130,Macrophages,734
429.78,22.814999999999998,131,CD8-T,313
572.715,24.375,132,Macrophages,629
307.905,24.57,133,Mesenchymal-like,416
465.27,22.814999999999998,134,Macrophages,359
602.55,23.4,135,CD8-T,254
