x,y,label,cell_type,cell_size_pixel
13.844999999999999,15.600000000000001,2,Keratin-positive tumor,252
23.79,14.235,3,Keratin-positive tumor,401
33.54,14.235,4,Keratin-positive tumor,288
41.730000000000004,20.28,5,Keratin-positive tumor,1868
59.865,16.575,6,Tregs,864
63.765,12.48,7,Keratin-positive tumor,107
79.755,13.260000000000002,8,Keratin-positive tumor,291
88.33500000000001,14.625,9,CD3-T,231
113.1,14.235,10,Keratin-positive tumor,275
127.33500000000001,16.185000000000002,11,Keratin-positive tumor,802
139.23000000000002,12.870000000000001,12,Keratin-positive tumor,173
147.615,14.82,13,Keratin-positive tumor,422
156.585,12.870000000000001,14,Keratin-positive tumor,98
170.04000000000002,13.065000000000001,15,Keratin-positive tumor,181
193.245,20.865000000000002,16,Keratin-positive tumor,1189
208.65,15.405000000000001,17,Keratin-positive tumor,531
234.78000000000003,16.185000000000002,18,Keratin-positive tumor,475
249.21,13.260000000000002,19,Keratin-positive tumor,261
266.76,19.11,20,Keratin-positive tumor,755
278.46000000000004,12.870000000000001,21,Keratin-positive tumor,205
288.21000000000004,12.870000000000001,22,Keratin-positive tumor,169
304.005,12.675,23,Keratin-positive tumor,193
331.89,13.260000000000002,24,Keratin-positive tumor,287
350.22,13.455000000000002,25,Keratin-positive tumor,293
374.79,13.065000000000001,26,Keratin-positive tumor,209
438.36,14.04,27,Neutrophils,317
459.615,16.38,28,Keratin-positive tumor,886
492.18,18.720000000000002,29,Keratin-positive tumor,877
502.125,15.795000000000002,30,Keratin-positive tumor,554
513.4350000000001,15.015,32,Keratin-positive tumor,487
539.37,16.185000000000002,33,Keratin-positive tumor,825
550.29,15.600000000000001,34,Keratin-positive tumor,427
562.575,12.870000000000001,35,Tumor,91
571.5450000000001,15.795000000000002,36,Tumor,711
599.235,15.600000000000001,37,Keratin-positive tumor,754
619.5150000000001,13.455000000000002,38,Tumor,174
631.9950000000001,13.065000000000001,39,B,114
648.7650000000001,13.65,40,Tumor,233
661.635,15.015,41,Keratin-positive tumor,307
669.24,13.844999999999999,42,Keratin-positive tumor,230
689.715,13.844999999999999,43,Macrophages,269
698.8800000000001,15.600000000000001,44,Keratin-positive tumor,514
709.4100000000001,14.235,45,Keratin-positive tumor,394
731.835,15.600000000000001,46,Keratin-positive tumor,660
746.85,17.16,47,Keratin-positive tumor,680
779.61,15.600000000000001,48,Tumor,547
406.38,15.405000000000001,49,Keratin-positive tumor,429
479.31000000000006,13.844999999999999,50,Keratin-positive tumor,306
525.5250000000001,15.405000000000001,51,Keratin-positive tumor,630
678.21,16.575,52,Mesenchymal-like,883
765.375,15.21,53,Keratin-positive tumor,613
583.635,14.82,54,Tumor,353
639.21,13.455000000000002,56,B,246
317.46000000000004,16.77,58,Keratin-positive tumor,912
389.025,16.965,59,Keratin-positive tumor,674
426.855,17.355,60,Other immune,831
97.695,20.085,61,Keratin-positive tumor,1308
163.215,18.330000000000002,62,Keratin-positive tumor,1023
626.145,17.16,63,Keratin-positive tumor,595
614.0550000000001,18.135,64,Keratin-positive tumor,955
175.11,15.015,65,Keratin-positive tumor,163
185.445,20.475,66,Keratin-positive tumor,913
255.64500000000004,19.5,67,Keratin-positive tumor,1302
556.9200000000001,17.355,68,Tumor,577
477.75,22.035,70,Keratin-positive tumor,1101
222.495,19.695,72,Keratin-positive tumor,969
232.63500000000002,17.355,73,Keratin-positive tumor,315
245.115,15.600000000000001,74,Keratin-positive tumor,264
353.14500000000004,18.135,75,Neutrophils,486
416.71500000000003,15.405000000000001,76,Tumor,338
213.91500000000002,17.355,77,Keratin-positive tumor,107
285.675,20.085,78,Keratin-positive tumor,963
79.95,24.57,81,Keratin-positive tumor,2049
753.09,19.695,82,Keratin-positive tumor,594
784.095,18.135,83,Keratin-positive tumor,257
144.495,22.23,84,Keratin-positive tumor,1046
304.20000000000005,18.72,85,Keratin-positive tumor,699
276.315,19.305,87,Keratin-positive tumor,403
366.6,19.89,88,Macrophages,603
637.65,20.865000000000002,90,Keratin-positive tumor,675
19.695,18.525000000000002,92,Keratin-positive tumor,167
434.07000000000005,22.62,94,Macrophages,815
650.1300000000001,21.84,95,Tumor,457
655.7850000000001,20.67,96,Keratin-positive tumor,116
711.5550000000001,22.23,97,Keratin-positive tumor,979
28.47,23.205,98,Keratin-positive tumor,555
177.255,20.865000000000002,99,Keratin-positive tumor,238
567.2550000000001,22.035000000000004,100,Tumor,550
590.265,21.255000000000003,101,Tumor,456
773.565,21.84,102,Keratin-positive tumor,415
339.105,21.255000000000003,103,Macrophages,504
119.34,21.060000000000002,104,Keratin-positive tumor,647
727.5450000000001,23.595,105,Keratin-positive tumor,896
19.305,24.96,106,Keratin-positive tumor,832
663.39,20.865000000000002,109,Keratin-positive tumor,186
764.79,22.815,110,Keratin-positive tumor,525
511.095,23.79,111,CD3-T,476
209.43,24.96,112,Keratin-positive tumor,676
523.575,24.57,113,Keratin-positive tumor,984
579.345,24.765,114,Tumor,865
600.015,24.375,115,Tumor,568
690.69,21.255000000000003,117,Macrophages,270
202.215,23.79,119,Keratin-positive tumor,316
395.07000000000005,25.35,120,Keratin-positive tumor,1165
