x,y,label,cell_type,cell_size_pixel
29.835,15.015,2,DC / Mono,367
47.58,13.065000000000001,3,Other immune,169
81.705,13.260000000000002,4,Other immune,241
109.39500000000001,13.260000000000002,5,Mesenchymal-like,173
149.175,15.600000000000001,6,Endothelial,512
158.145,14.04,7,Other immune,279
169.065,14.04,8,Macrophages,310
205.92000000000002,12.675,9,Tumor,106
225.81,14.235,10,Mesenchymal-like,308
279.435,12.48,11,Mesenchymal-like,135
309.66,12.870000000000001,12,Mesenchymal-like,186
331.5,14.43,13,Other immune,482
380.83500000000004,15.990000000000002,14,Mesenchymal-like,966
409.5,14.04,15,Neutrophils,459
424.515,13.260000000000002,16,Mesenchymal-like,185
529.23,13.260000000000002,17,CD3-T,109
535.2750000000001,13.260000000000002,18,CD3-T,94
705.315,14.625,19,Unidentified,383
17.55,14.235,20,Keratin-positive tumor,370
732.4200000000001,15.990000000000002,21,Mesenchymal-like,681
249.405,16.185000000000002,22,Mesenchymal-like,516
318.045,13.844999999999999,23,CD3-T,208
568.425,14.04,24,Mesenchymal-like,312
511.485,15.405000000000001,25,Mesenchymal-like,685
182.71500000000003,15.990000000000002,26,Macrophages,386
142.35000000000002,16.575,27,Other immune,354
302.64,17.355,28,Mesenchymal-like,347
260.52,16.380000000000003,29,Macrophages,306
399.165,16.38,30,Mesenchymal-like,786
439.725,18.525000000000002,31,Mesenchymal-like,426
564.5250000000001,19.305,32,Mesenchymal-like,1214
55.185,19.11,33,Mesenchymal-like,542
357.24,19.5,34,Macrophages,436
13.65,17.355,35,Keratin-positive tumor,156
350.025,21.645,36,Macrophages,790
322.14,20.28,37,Other immune,422
432.70500000000004,19.11,38,Mesenchymal-like,217
663.975,19.695,39,Macrophages,349
464.295,18.525000000000002,40,DC / Mono,1129
630.63,21.84,41,Mesenchymal-like,591
336.765,20.28,42,CD8-T,332
393.51,21.255000000000003,43,Mesenchymal-like,471
689.325,22.814999999999998,44,Mesenchymal-like,215
308.685,22.035000000000004,45,Mesenchymal-like,234
683.085,24.375,46,Mesenchymal-like,519
384.345,23.595,47,Mesenchymal-like,275
505.44000000000005,24.57,48,Mesenchymal-like,856
228.54000000000002,23.79,49,Other immune,451
622.635,23.79,50,Mesenchymal-like,298
16.38,25.155,51,Keratin-positive tumor,570
491.985,24.765,52,Mesenchymal-like,581
437.385,24.18,53,Mesenchymal-like,359
746.07,23.205,54,Mesenchymal-like,715
217.62,24.18,55,Unidentified,661
668.07,25.35,56,Macrophages,126
548.3399999999999,25.740000000000002,58,Mesenchymal-like,116
597.48,25.545,59,Mesenchymal-like,564
661.245,26.325000000000003,60,Other immune,452
339.105,26.715000000000003,61,Other immune,416
412.62,26.715,62,Mesenchymal-like,360
149.37,30.810000000000002,63,Keratin-positive tumor,695
168.48000000000002,23.985,64,CD8-T,358
371.08500000000004,27.884999999999998,65,Mesenchymal-like,333
93.99000000000001,28.275000000000002,66,Macrophages,181
