x,y,label,cell_type,cell_size_pixel
55.185,12.675,2,Mesenchymal-like,59
73.125,12.285,3,Other immune,68
98.475,13.65,4,Keratin-positive tumor,158
139.035,12.285,5,Keratin-positive tumor,106
144.885,12.675,6,Keratin-positive tumor,74
151.32,12.870000000000001,7,Keratin-positive tumor,80
159.9,15.21,8,Keratin-positive tumor,309
171.21,12.675,9,Keratin-positive tumor,73
179.205,13.065000000000001,10,Keratin-positive tumor,159
189.15,15.990000000000002,11,Keratin-positive tumor,409
200.07,14.235,12,Keratin-positive tumor,322
208.26,12.285,13,Macrophages,57
227.175,14.43,14,Keratin-positive tumor,393
237.51,17.745,15,Keratin-positive tumor,651
261.885,13.455000000000002,16,Keratin-positive tumor,154
268.125,12.48,17,Keratin-positive tumor,67
277.29,14.43,18,Keratin-positive tumor,459
286.065,12.285,19,Keratin-positive tumor,58
295.62,13.065000000000001,20,Keratin-positive tumor,120
302.64,12.870000000000001,21,Keratin-positive tumor,130
337.74,16.575,22,Keratin-positive tumor,779
355.875,14.43,23,Keratin-positive tumor,254
366.405,15.600000000000001,24,Keratin-positive tumor,678
376.35,15.015,25,Keratin-positive tumor,342
402.48,14.43,26,Keratin-positive tumor,371
415.935,13.065000000000001,27,Keratin-positive tumor,162
424.905,13.065000000000001,28,Keratin-positive tumor,160
443.43,15.21,29,Keratin-positive tumor,440
454.35,16.38,30,Keratin-positive tumor,740
467.025,14.43,31,Keratin-positive tumor,322
481.065,14.235,32,Keratin-positive tumor,323
492.765,16.77,33,Keratin-positive tumor,585
501.93000000000006,12.48,34,Keratin-positive tumor,83
518.115,14.82,35,Keratin-positive tumor,552
543.855,14.82,36,Keratin-positive tumor,641
555.36,12.09,37,Keratin-positive tumor,72
561.7950000000001,12.285,38,Keratin-positive tumor,80
573.495,13.455000000000002,39,Keratin-positive tumor,210
583.635,13.455000000000002,40,Keratin-positive tumor,259
609.375,13.455000000000002,41,Keratin-positive tumor,157
616.98,15.015,42,Keratin-positive tumor,482
627.705,13.260000000000002,43,CD4-T,204
637.065,13.260000000000002,44,Keratin-positive tumor,165
660.855,12.675,45,Keratin-positive tumor,132
694.59,12.675,46,Keratin-positive tumor,129
704.73,15.405000000000001,47,Keratin-positive tumor,513
718.3800000000001,14.43,48,Keratin-positive tumor,272
744.315,12.48,49,Keratin-positive tumor,112
760.11,14.04,50,CD8-T,257
767.52,11.895,51,Keratin-positive tumor,63
777.855,12.48,52,Keratin-positive tumor,64
46.995000000000005,15.990000000000002,53,Mesenchymal-like,650
752.115,14.43,54,Keratin-positive tumor,238
167.115,14.82,55,Keratin-positive tumor,282
91.455,15.405000000000001,56,Keratin-positive tumor,450
152.685,14.43,57,Keratin-positive tumor,234
348.855,15.21,58,Keratin-positive tumor,358
680.355,15.015,59,Keratin-positive tumor,325
81.315,15.21,60,Keratin-positive tumor,434
317.07000000000005,15.015,61,Macrophages,454
59.28,15.795000000000002,63,Mesenchymal-like,417
258.57,15.21,64,Keratin-positive tumor,314
429.39,16.575,66,Keratin-positive tumor,683
783.51,15.015,67,Keratin-positive tumor,278
127.14000000000001,17.94,68,Keratin-positive tumor,1158
412.035,16.38,69,Keratin-positive tumor,484
174.91500000000002,17.355,72,Keratin-positive tumor,439
196.56,17.55,73,Keratin-positive tumor,381
288.79499999999996,18.330000000000002,74,Keratin-positive tumor,737
294.645,15.989999999999998,75,Keratin-positive tumor,149
726.5699999999999,14.625,76,Keratin-positive tumor,334
740.6100000000001,15.015,77,Keratin-positive tumor,106
73.125,16.77,78,Keratin-positive tumor,245
137.475,16.77,79,Keratin-positive tumor,165
143.715,16.185000000000002,80,Keratin-positive tumor,162
556.9200000000001,19.89,82,Keratin-positive tumor,880
669.6300000000001,16.380000000000003,83,Keratin-positive tumor,304
474.82500000000005,19.89,84,Keratin-positive tumor,483
747.4350000000001,17.16,85,Keratin-positive tumor,326
504.07500000000005,20.67,88,Keratin-positive tumor,823
660.075,18.33,89,Keratin-positive tumor,571
776.1,16.185000000000002,91,Keratin-positive tumor,244
183.10500000000002,17.745,92,Keratin-positive tumor,264
220.74,16.575,93,Keratin-positive tumor,231
482.04,19.5,94,Keratin-positive tumor,330
495.105,19.11,95,Keratin-positive tumor,179
577.59,20.28,96,Keratin-positive tumor,634
390.0,19.11,97,Keratin-positive tumor,1275
697.3199999999999,20.475,98,Keratin-positive tumor,923
205.725,19.11,99,Keratin-positive tumor,355
405.6,18.525,100,Keratin-positive tumor,48
245.895,20.67,101,Keratin-positive tumor,506
330.135,20.67,102,CD8-T,589
379.665,20.67,103,Keratin-positive tumor,558
467.80500000000006,19.5,104,CD8-T,102
770.64,19.89,106,Keratin-positive tumor,768
268.125,21.255000000000003,107,Keratin-positive tumor,467
536.0550000000001,21.45,108,Keratin-positive tumor,593
213.72,21.255000000000003,109,Keratin-positive tumor,340
307.125,22.425,110,CD8-T,691
319.605,21.840000000000003,112,Mesenchymal-like,364
400.92,21.060000000000002,114,Keratin-positive tumor,154
724.425,23.595,115,Keratin-positive tumor,959
228.735,25.935000000000002,117,Keratin-positive tumor,966
260.71500000000003,24.96,118,Keratin-positive tumor,526
445.185,23.985,119,Keratin-positive tumor,638
519.2850000000001,20.475,120,Keratin-positive tumor,238
526.89,22.23,121,Keratin-positive tumor,395
671.58,21.060000000000002,122,Keratin-positive tumor,145
677.82,20.67,123,Keratin-positive tumor,314
782.145,21.645,124,Keratin-positive tumor,392
145.275,22.425,125,Keratin-positive tumor,373
78.19500000000001,21.450000000000003,127,Keratin-positive tumor,270
220.155,21.450000000000003,128,Keratin-positive tumor,102
313.16999999999996,21.645000000000003,129,CD8-T,175
570.375,24.765,130,Keratin-positive tumor,765
630.24,25.545,131,Keratin-positive tumor,1125
153.66,21.840000000000003,132,Keratin-positive tumor,354
512.85,21.450000000000003,134,Keratin-positive tumor,199
707.655,23.205,135,CD8-T,203
62.400000000000006,22.619999999999997,136,CD8-T,761
139.425,21.84,137,Keratin-positive tumor,186
19.695,25.35,138,Mesenchymal-like,822
162.04500000000002,27.105,139,Keratin-positive tumor,1342
343.39500000000004,24.57,141,Keratin-positive tumor,515
367.185,24.96,142,Keratin-positive tumor,612
406.77,22.425,143,Keratin-positive tumor,229
617.565,25.35,144,Keratin-positive tumor,907
91.065,24.96,145,Keratin-positive tumor,216
219.18,23.79,146,Keratin-positive tumor,163
283.92,23.985,148,Keratin-positive tumor,239
433.29,25.545,149,Keratin-positive tumor,664
603.135,25.740000000000002,150,Keratin-positive tumor,918
647.4,25.545,151,Keratin-positive tumor,627
195.97500000000002,27.105,152,Keratin-positive tumor,989
356.07000000000005,24.96,154,Keratin-positive tumor,436
412.62,24.375,155,Keratin-positive tumor,180
72.15,23.985,156,Keratin-positive tumor,224
184.08,24.375,157,Keratin-positive tumor,264
254.28000000000003,24.18,159,Keratin-positive tumor,266
509.73,26.715000000000003,160,Keratin-positive tumor,211
208.845,29.445,163,Keratin-positive tumor,812
299.32500000000005,25.155,164,Mono / Neu,306
416.71500000000003,26.52,165,Keratin-positive tumor,391
122.46000000000001,29.445,167,Keratin-positive tumor,582
517.9200000000001,28.665,170,Keratin-positive tumor,663
541.125,25.740000000000002,171,Keratin-positive tumor,215
400.14,29.445,172,Keratin-positive tumor,562
731.835,29.25,173,Macrophages,848
131.04,29.835,174,Keratin-positive tumor,1375
424.71000000000004,26.325000000000003,175,Keratin-positive tumor,207
464.685,29.25,176,Keratin-positive tumor,621
480.675,27.884999999999998,177,Keratin-positive tumor,458
496.275,26.715,178,Keratin-positive tumor,547
656.76,29.25,179,Keratin-positive tumor,647
637.065,27.885,180,Keratin-positive tumor,173
690.495,30.42,181,Keratin-positive tumor,1009
244.14,29.64,182,Keratin-positive tumor,434
408.33000000000004,29.055,183,Keratin-positive tumor,165
741.0,29.64,184,Keratin-positive tumor,298
669.825,29.25,185,Keratin-positive tumor,406
31.2,32.175,186,Other immune,940
183.3,32.760000000000005,187,Keratin-positive tumor,870
331.5,29.835,188,CD8-T,404
452.20500000000004,31.395000000000003,189,Keratin-positive tumor,765
582.4649999999999,27.885,190,Keratin-positive tumor,145
276.315,29.64,191,Keratin-positive tumor,485
380.83500000000004,29.25,192,Keratin-positive tumor,231
748.4100000000001,30.615000000000002,193,Keratin-positive tumor,471
773.1750000000001,32.76,194,Keratin-positive tumor,1017
112.515,30.810000000000002,195,Keratin-positive tumor,352
220.35000000000002,34.32,196,Keratin-positive tumor,699
575.445,31.395000000000003,197,Keratin-positive tumor,399
784.485,29.835,198,Keratin-positive tumor,275
264.225,32.370000000000005,199,Keratin-positive tumor,303
543.6600000000001,32.37,201,Keratin-positive tumor,584
71.565,32.175000000000004,202,Macrophages,517
363.48,32.370000000000005,203,Keratin-positive tumor,598
422.175,32.370000000000005,204,Keratin-positive tumor,284
473.46000000000004,31.785000000000004,205,Keratin-positive tumor,402
144.885,30.810000000000002,206,Keratin-positive tumor,251
282.16499999999996,31.59,209,Macrophages,136
295.62,31.005000000000003,210,CD8-T,221
347.88,33.54,211,Keratin-positive tumor,618
708.825,32.955,212,Keratin-positive tumor,297
430.365,33.93,213,Keratin-positive tumor,429
435.24,32.565,214,Keratin-positive tumor,116
253.305,32.370000000000005,215,Keratin-positive tumor,407
493.74,34.32,216,Keratin-positive tumor,801
586.95,34.515,217,Keratin-positive tumor,760
319.8,33.15,218,CD8-T,328
394.485,33.150000000000006,219,Keratin-positive tumor,244
603.915,36.465,220,Keratin-positive tumor,888
619.5150000000001,36.075,221,Keratin-positive tumor,692
638.4300000000001,35.295,222,Keratin-positive tumor,499
702.39,35.49,223,Keratin-positive tumor,575
410.28000000000003,35.295,225,Keratin-positive tumor,840
478.33500000000004,33.93,226,Keratin-positive tumor,71
483.21000000000004,34.32,227,Keratin-positive tumor,262
650.13,36.855000000000004,228,Keratin-positive tumor,725
714.87,35.295,229,Keratin-positive tumor,580
20.28,34.71,230,Other immune,349
557.895,37.245000000000005,231,Keratin-positive tumor,577
215.085,37.44,233,Keratin-positive tumor,319
378.495,37.635000000000005,235,Keratin-positive tumor,1098
95.745,39.975,236,Keratin-positive tumor,1370
109.98,37.05,237,CD8-T,582
151.905,37.635,239,Keratin-positive tumor,927
336.18,36.855000000000004,240,CD8-T,595
737.8800000000001,35.685,241,Other immune,60
551.07,38.22,242,Keratin-positive tumor,537
756.015,37.245,243,Keratin-positive tumor,1042
197.34,38.805,244,Keratin-positive tumor,440
255.84,38.415,245,Keratin-positive tumor,483
441.87,38.415,246,Keratin-positive tumor,749
461.56500000000005,37.05,247,Keratin-positive tumor,430
206.31,38.22,250,Keratin-positive tumor,489
629.46,39.78,252,Keratin-positive tumor,683
683.085,37.635000000000005,253,Keratin-positive tumor,269
724.23,36.27,254,Keratin-positive tumor,326
742.1700000000001,37.635000000000005,255,Keratin-positive tumor,397
368.94,37.83,256,CD8-T,134
571.35,36.66,257,Keratin-positive tumor,164
671.385,37.635000000000005,258,Keratin-positive tumor,335
164.385,37.83,259,Keratin-positive tumor,227
237.9,39.975,260,Keratin-positive tumor,702
300.69000000000005,39.585,261,Keratin-positive tumor,566
690.69,39.58500000000001,262,Keratin-positive tumor,220
247.455,37.635000000000005,263,Keratin-positive tumor,160
